Time & Date,Amount,Payment Provider,City,Order ID,Name,Quantity,Discount,Shipping,Status,Total Amount
2021-10-04 13:46:59,620,Offline Payments,Gandhidham,c21ad8ea-4fbe-4f36-b67a-ce53431449fb,"Lip and Eye mask Bundle, Two-sided love",2,0.0,120.0,Successful,740.0
2021-09-04 15:43:17,380,Offline Payments,Pune,e07bccbd-f920-4847-8b76-e1037857a154,"Lip and Eye mask Bundle, Eye Mask",2,0.0,60.0,Successful,440.0
2021-09-04 15:27:06,280,Razorpay,Manipal,ecb19a6c-4efb-4040-900d-389f1a60c874,Moonlight Squeeze Tube,1,0.0,60.0,Successful,340.0
2021-09-04 13:08:22,510,Offline Payments,Delhi,1d08568a-76b7-48a1-a369-c16e48f5847c,Moonlight,1,0.0,60.0,Successful,570.0
2021-09-04 11:05:47,500,Offline Payments,Jabalpur,a62bb698-6844-4a3d-980c-a1a58ba2aa02,"Lucid Squeeze Tube, Ruby Squeeze Tube",2,0.0,60.0,Successful,560.0
2021-09-04 08:44:46,405,Offline Payments,Mumbai,1ba24e62-0a6d-40d3-a5c1-ee0f60557a48,"Bubblegum Squeeze Tube, Bitchy Peachy Sample",2,0.0,60.0,Successful,465.0
2021-09-04 06:34:15,310,Offline Payments,Nagpur,b6a24c9c-3afd-47e7-93ac-1efbf8cd5876,Valentina Lip Tint,1,0.0,60.0,Successful,370.0
2021-09-04 05:33:50,1020,Offline Payments,Ahmedabad,b8630d53-a037-435c-bd0e-e2fb68434a88,"Lip and Eye mask Bundle, Lip Mask, DIVINE",5,0.0,0.0,Successful,1020.0
2021-09-04 04:14:35,310,Razorpay,Mangalore,7c6ae19e-3554-4f9a-97b2-b62be2930628,Valentina Lip Tint,1,0.0,60.0,Successful,370.0
2021-09-04 02:34:08,530,Razorpay,Chennai,618de201-e56b-4e87-a85c-4b0d1a62d47c,"Valentina Lip Tint, Lucid Squeeze Tube",2,0.0,60.0,Successful,590.0
2021-08-04 15:22:20,940,Razorpay,Hyderabad,df902bfb-b2c1-4d34-bba6-de128b8e66b3,"Ruby Squeeze Tube, Bubblegum Squeeze Tube, Woody Squeeze Tube",4,0.0,60.0,Successful,1000.0
2021-08-04 13:41:11,520,Offline Payments,Delhi,6eedc7d8-7ab7-425d-8210-2c615fbe28f6,Lip and Eye mask Bundle,2,0.0,120.0,Successful,640.0
2021-08-04 11:25:24,750,Offline Payments,Delhi,40f85324-0cf1-44ba-bcda-972ec35c0ed0,"Ruby Squeeze Tube, Moonlight Squeeze Tube, Valentina Lip Tint",3,0.0,60.0,Successful,810.0
2021-08-04 10:53:34,830,Offline Payments,Chennai,88678292-c4da-4208-85c4-a3a1632a5840,"Nudes Squeeze Tube, Valentina Lip Tint, Magic Potion",3,0.0,60.0,Successful,890.0
2021-08-04 09:20:34,310,Razorpay,Lucknow,ce28889c-cf56-4979-95ff-154bac8fe4a3,Valentina Lip Tint,1,0.0,60.0,Successful,370.0
2021-08-04 07:34:16,280,Offline Payments,Mumbai,ada773e1-e51e-45c0-bbd0-585b852daaf0,Bitchy Peachy Squeeze Tube,1,0.0,60.0,Successful,340.0
2021-08-04 05:55:47,700,Razorpay,Kanpur,a1d2580d-b47c-4730-b6ba-a52ca9cb201d,"Nudes Squeeze Tube, Durazno, Ruby Squeeze Tube",3,0.0,60.0,Successful,760.0
2021-08-04 05:48:38,180,Razorpay,Chandrapur,65c9e119-717f-4552-a17c-35da7d0c6f79,Eye Mask,1,0.0,60.0,Successful,240.0
2021-08-04 05:08:43,310,Offline Payments,Delhi,f9d0d41f-810f-4eb2-8ac4-11847d0b881d,Valentina Lip Tint,1,0.0,60.0,Successful,370.0
2021-07-04 23:41:07,310,Razorpay,Pune,720ddf44-67df-4831-b4a7-913464cf3d6f,Valentina Lip Tint,1,0.0,60.0,Successful,370.0
2021-07-04 11:39:32,280,Offline Payments,Kolkata,bc6bbe5c-9ada-4ea7-9d4b-dfcc10e96bc5,Ruby Squeeze Tube,1,0.0,60.0,Successful,340.0
2021-07-04 09:11:35,730,Razorpay,CHENNAI,4d926f41-b1a9-4802-a227-7c5bf0c3f525,"Golden Hour Squeeze Tube, Woody",2,0.0,60.0,Successful,790.0
2021-07-04 06:36:12,530,Razorpay,Pune,467be39d-38c9-4def-9a9d-1e9ff65b1045,"Valentina Lip Tint, Moonlight Squeeze Tube",2,0.0,60.0,Successful,590.0
2021-07-04 05:12:17,310,Offline Payments,New Delhi,a9509880-cd06-40eb-9704-f1cc3d8475e5,Valentina Lip Tint,1,0.0,60.0,Successful,370.0
2021-06-04 14:34:24,510,Offline Payments,Tanuku,902022b2-3d6e-43a6-a86d-fbf692f6771a,Nudes,1,0.0,60.0,Successful,570.0
2021-05-04 13:37:05,280,Offline Payments,Mumbai,23d53c7d-1ecb-47f1-9925-4b4917c5c9f0,Ruby Squeeze Tube,1,0.0,60.0,Successful,340.0
2021-05-04 13:23:39,500,Offline Payments,Bhopal,8e99140e-d08b-4923-839c-d108266d580e,"Nudes Squeeze Tube, Woody Squeeze Tube",2,0.0,60.0,Successful,560.0
2021-03-04 12:36:42,280,Razorpay,Bengaluru,500abe94-8ff2-4773-8100-3dbafa6faf58,Nudes Squeeze Tube,1,0.0,60.0,Successful,340.0
2021-03-04 12:17:47,500,Razorpay,Ghaziabad,63d52a02-c351-4aee-ba5d-0901267f0190,"Moonlight Squeeze Tube, Baddie Squeeze Tube",2,0.0,60.0,Successful,560.0
2021-03-04 06:15:07,510,Offline Payments,Bharuch,fbecd6ef-052c-4e28-91b9-ec142b782381,Moonlight,1,0.0,60.0,Successful,570.0
2021-02-04 10:36:58,185,Offline Payments,Jorhat,1b8a72f0-dc2c-45e7-99b7-3df9e135555d,Starlight Sample,1,0.0,60.0,Successful,245.0
2021-02-04 05:08:49,280,Offline Payments,Ahmednagar,069b11d5-83ee-48fc-9092-d77a8ac010cf,Woody Squeeze Tube,1,0.0,60.0,Successful,340.0
2021-02-04 01:50:13,500,Offline Payments,Prayagraj,f2406a6b-0c50-4b4d-8aab-5bb8c57b599c,"Bubblegum Squeeze Tube, Starlight Squeeze Tube",2,0.0,60.0,Successful,560.0
2021-03-30 15:38:41,280,Offline Payments,New Delhi,7dcd4e02-2373-404f-abbe-f94500569e50,Ruby Squeeze Tube,1,0.0,60.0,Successful,340.0
2021-03-30 03:46:43,280,Offline Payments,Guwahati,d2d38dfb-0d9b-44d2-ab6b-736a5daeb359,Ruby Squeeze Tube,1,0.0,60.0,Successful,340.0
2021-03-29 16:49:53,1465,Offline Payments,Hyderabad,b7b5ab34-0357-4330-9da4-c6f31e4208ba,"Woody, Lucid Sample, Ruby Squeeze Tube, Nudes",5,0.0,0.0,Successful,1465.0
2021-03-29 14:53:27,580,Razorpay,Mumbai,dd654e5f-1786-43e8-85d8-3b214a64e050,"Woody Squeeze Tube, Magic Potion",2,0.0,60.0,Successful,640.0
2021-03-29 13:36:48,615,Razorpay,Kolkata,3c09028a-89ad-4d3b-b9d3-7435f981b387,"Ruby Squeeze Tube, Bubblegum Squeeze Tube, 24K rose",3,185.0,60.0,Successful,490.0
2021-03-29 13:00:59,285,Razorpay,Navi Mumbai,ef1ec0d1-0d8f-42e7-b497-d09fba60fc27,24K rose,1,75.0,60.0,Successful,270.0
2021-03-29 08:38:45,154,Razorpay,Nagpur,24c43a9f-e46b-4275-8363-eaeee7270ebd,Starlight Sample,1,31.0,60.0,Successful,183.0
2021-03-29 07:12:50,450,Offline Payments,Bengaluru,e2a196bf-5b0f-4f3e-999e-b05c83dc9f0c,"Magic Potion, Ruby Squeeze Tube",2,130.0,60.0,Successful,380.0
2021-03-28 12:44:22,398,Offline Payments,Lucknow,2fc6efa4-d47b-45ad-8536-98ad0152f5c1,Moonlight,1,112.0,60.0,Successful,346.0
2021-03-28 07:00:51,154,Offline Payments,Rajasthan,f9adec76-99a7-4eff-afbf-1e6722dfc3ce,Golden Hour Sample,1,31.0,60.0,Successful,183.0
2021-03-28 00:57:51,225,Razorpay,Kapurthala,58b3971d-da53-4028-981c-96cdbb8a99cc,Nudes Squeeze Tube,1,55.0,60.0,Successful,230.0
2021-03-27 14:56:11,580,Razorpay,Hyderabad,8ea8cc50-ccd4-449e-bae5-be2566397067,"24K rose, Woody Squeeze Tube",2,0.0,60.0,Successful,640.0
2021-03-27 09:21:53,266,Razorpay,New Delhi,cca80996-2760-4432-8ae3-ebb59549e5c1,"Bitchy Peachy Sample, Crystal sample",2,69.0,60.0,Successful,257.0
2021-03-27 09:15:56,319,Razorpay,Delhi,354e24cc-5921-45e5-9cc6-bf75469d13c1,"Nudes Sample, Bubblegum Squeeze Tube",2,86.0,60.0,Successful,293.0
2021-03-27 06:39:58,185,Offline Payments,Karaikal,378e722d-101a-48f6-a23d-80fb0e2518e3,Starlight Sample,1,0.0,60.0,Successful,245.0
2021-03-26 14:30:18,225,Razorpay,NEW DELHI,3eb4cada-fda1-49d8-95a7-874a98cfcbcf,Nudes Squeeze Tube,1,55.0,60.0,Successful,230.0
2021-03-26 10:37:08,398,Razorpay,New panvel,64b067de-3d42-41b0-b443-c83bc2b89cb9,Bubblegum,1,112.0,60.0,Successful,346.0
2021-03-26 05:04:12,266,Razorpay,Thane,786fda5b-81e1-4af7-aa62-e0424b917e45,"Two-sided love Sample, Nudes Sample",2,69.0,60.0,Successful,257.0
2021-03-26 01:36:11,390,Razorpay,Agartala,2b2e4e3e-e3b9-481c-a592-84d20b0b412c,"Moonlight Squeeze Tube, Woody Squeeze Tube",2,110.0,60.0,Successful,340.0
2021-03-25 10:34:48,390,Razorpay,Nagpur,968af8a4-1aa1-4fdc-866a-c8380df5700e,"Baddie Squeeze Tube, Starlight Squeeze Tube",2,110.0,60.0,Successful,340.0
2021-03-25 08:02:36,1020,Razorpay,Chandigarh,75e30323-a6b3-4f03-a120-d05783c6097e,"Starlight Squeeze Tube, Golden Hour Sample, Ruby, Woody Squeeze Tube, Bubblegum Sample, Baddie Squeeze Tube",6,340.0,0.0,Successful,680.0
2021-03-25 04:39:38,225,Razorpay,Anora,9a75667e-c87f-472f-99c7-2a458b304c2b,Ruby Squeeze Tube,1,55.0,60.0,Successful,230.0
2021-03-25 04:17:02,225,Razorpay,Kanpur,21e95def-0c83-4b56-ab56-24b3d0f2bb9f,Ruby Squeeze Tube,1,55.0,60.0,Declined,230.0
2021-03-25 03:51:49,390,Offline Payments,Dimapur,7de75799-8fca-4b8c-8263-2b07d2aac326,"Ruby Squeeze Tube, Woody Squeeze Tube",2,110.0,60.0,Successful,340.0
2021-03-25 02:21:19,1050,Razorpay,Mumbai,1e1e122b-7bb0-4c87-b487-9f9b42615e27,"Woody Squeeze Tube, Ruby Squeeze Tube, Bubblegum Squeeze Tube, Nudes Squeeze Tube, Golden Hour Squeeze Tube, 24K rose",6,350.0,0.0,Successful,700.0
2021-03-25 00:07:32,280,Razorpay,Mumbai,ac12fc83-63f6-4056-bc57-2749a20990e9,Ruby Squeeze Tube,1,0.0,60.0,Successful,340.0
2021-03-24 17:33:07,390,Razorpay,Guntur,fc048561-df9e-47f2-a860-2b05aab319e3,"Woody Squeeze Tube, Ruby Squeeze Tube",2,110.0,60.0,Successful,340.0
2021-03-24 13:38:10,225,Razorpay,Mumbai,5043e3a4-4a09-4077-ad88-ad492d57a152,Ruby Squeeze Tube,1,55.0,60.0,Successful,230.0
2021-03-24 09:03:07,555,Razorpay,Greater noida,6ab44978-b6dd-441b-a7a0-c9ffa10522d8,"Ruby Squeeze Tube, Golden Hour Squeeze Tube, Moonlight Squeeze Tube",3,165.0,60.0,Successful,450.0
2021-03-24 06:28:57,390,Razorpay,Bilaspur,9a3207f9-af3f-41a1-ac13-48d033fb51a0,"Woody Squeeze Tube, Ruby Squeeze Tube",2,110.0,60.0,Successful,340.0
2021-03-24 06:20:51,225,Razorpay,Bengaluru,006e8db6-2e5e-459f-b3c7-7c200aeb9c7c,Moonlight Squeeze Tube,1,55.0,60.0,Successful,230.0
2021-03-24 06:16:08,945,Offline Payments,Pune,f152489a-fca3-4ff4-a7f4-7cbeb2608dda,"Woody Squeeze Tube, Bubblegum Squeeze Tube, Golden Hour Squeeze Tube, Moonlight Squeeze Tube, Magic Potion",5,295.0,60.0,Successful,710.0
2021-03-24 05:29:35,510,Offline Payments,Jalpaiguri,484a5f48-f9c5-4282-b146-358678f0c905,"Magic Potion, 24K rose",2,150.0,60.0,Successful,420.0
2021-03-24 04:41:12,615,Razorpay,Allahabad,1932cad4-4d91-4a87-9b9f-a00628267f83,"Woody Squeeze Tube, Ruby Squeeze Tube, Magic Potion",3,185.0,60.0,Successful,490.0
2021-03-24 04:16:32,398,Offline Payments,Kharagpur,c3e6668b-ecbe-4c0b-87b7-1ee5d9001f97,Lucid,1,112.0,60.0,Successful,346.0
2021-03-24 03:34:25,585,Razorpay,Mumbai,32c68370-e4e0-4c5d-b299-7b51a611003e,"Ruby, Starlight Sample, Golden Hour Sample",3,175.0,60.0,Successful,470.0
2021-03-24 03:15:47,1012,Offline Payments,Gurgaon,ff39f1b0-f6d4-4ecf-87fb-7e2403e9c2c5,"Starlight, Moonlight, Lucid",3,338.0,0.0,Successful,674.0
2021-03-22 11:46:31,435,Offline Payments,Mumbai,a828e4a2-bb07-41a9-be0d-a3ecd924c495,"Starlight Sample, Moonlight Sample",3,0.0,60.0,Successful,495.0
2021-03-22 07:35:27,630,Offline Payments,South Goa,b0574b92-4139-40f3-95aa-6b7441997f3d,24K rose,2,30.0,60.0,Successful,660.0
2021-03-21 08:23:00,635,Offline Payments,Ahmedabad,025bab26-3864-4d4f-a88a-aa664af023a6,"Lucid Sample, Woody",2,0.0,60.0,Successful,695.0
2021-03-21 02:32:33,170,Offline Payments,Siliguri,3c46d095-b228-4d78-a4d5-ec538059ac12,Lip Mask,1,0.0,60.0,Successful,230.0
2021-03-20 15:33:54,810,Razorpay,Chennai,bd90915c-09aa-4c39-ba91-7d1bdbca2d59,"ANGELIC, ECSTATIC, Ruby",3,300.0,60.0,Successful,570.0
2021-03-20 07:12:47,560,Razorpay,Kochi,9cb9ea4d-db66-4029-9f40-e82fdaad8efa,"Nudes Squeeze Tube, 24K rose",2,0.0,60.0,Successful,620.0
2021-03-18 13:28:43,510,Razorpay,Bhadreshwar,1e400b95-67f4-4fef-9b11-f7eb3e35f559,Ruby,1,0.0,60.0,Successful,570.0
2021-03-18 06:14:44,360,Offline Payments,Pune,08fc1537-094c-46d6-91c1-bd40bb457012,24K rose,1,0.0,60.0,Successful,420.0
2021-03-18 03:17:21,810,Offline Payments,Raipur,ed6ac011-0980-4388-b1b7-15e73a092e86,"Starlight Squeeze Tube, Baddie Sample, Golden Hour Sample, 24K rose",4,0.0,60.0,Successful,870.0
2021-03-18 00:04:31,810,Razorpay,Kolkata,f57e231e-c5d4-4d07-994e-02008e3b1dd9,"Ruby, Magic Potion",2,0.0,60.0,Successful,870.0
2021-03-17 09:52:06,1475,Offline Payments,Nagpur,b8d68f01-0aa5-484e-b6a0-36fb0fa0e059,"Bitchy Peachy Sample, Nudes Sample, 24K rose, Two-sided love, DIVINE, Golden Hour Sample, Lucid Sample, Moonlight Sample",8,0.0,0.0,Successful,1475.0
2021-03-17 03:48:48,635,Razorpay,Mumbai,89ed7b19-4815-4383-8849-24d5d7b03637,"Crystal sample, Ruby Sample, 24K rose",3,0.0,60.0,Successful,695.0
2021-03-17 01:37:16,510,Offline Payments,Visakhapatnam,9b5bbcf4-ccfa-416f-8057-3265661b9dc1,Lucid,1,0.0,60.0,Successful,570.0
2021-03-16 09:17:30,1200,Offline Payments,"Salcete, South Goa",0806a97a-f7c0-4e61-ad67-98c4223295ac,"Bubblegum, Ruby, 24K rose",3,0.0,0.0,Successful,1200.0
2021-03-16 09:13:47,260,Offline Payments,Hyderbad,96515252-ee0e-401b-9b47-4c3904e7944d,Bubblegum Squeeze Tube,1,0.0,60.0,Successful,320.0
2021-03-16 09:11:24,260,Offline Payments,Kolkata,0ab8174e-9567-4d15-91c1-2cb7d226c358,Bubblegum Squeeze Tube,1,0.0,60.0,Successful,320.0
2021-03-15 07:18:08,260,Offline Payments,Mumbai,e0f67415-4dc2-4242-9164-d9502becd02d,Nudes Squeeze Tube,1,0.0,60.0,Successful,320.0
2021-03-15 07:16:12,260,Offline Payments,Pune,d9dc579f-04f0-4b6c-9f27-a971fa3b5905,Golden Hour Squeeze Tube,1,0.0,60.0,Successful,320.0
2021-03-14 15:21:27,500,Offline Payments,Bangalore,710a5a56-0202-40dd-8624-da8bfed8fc88,Woody,1,0.0,50.0,Successful,550.0
2021-03-14 15:18:56,300,Offline Payments,Nagpur,1689bc2e-4874-4eaf-8ce5-94a26b2a3ffd,"Woody Sample, Bubblegum Sample",2,0.0,50.0,Successful,350.0
2021-03-14 15:12:55,175,Offline Payments,Bangalore,495a6eb8-eeb0-44b3-b960-fe0618a00358,Ruby Sample,1,0.0,50.0,Successful,225.0
2021-03-13 16:45:48,285,Offline Payments,Hyderabad,c3f1ecdb-6e78-4e5a-9ae6-7246b36e978f,"Moonlight Sample, Lip Mask",2,0.0,50.0,Successful,335.0
2021-03-13 14:31:02,1080,Offline Payments,Bikaner,c627d36c-3f31-4664-84d2-bce62008854a,"Woody, Baddie, Bitchy Peachy Squeeze Tube",3,20.0,0.0,Successful,1060.0
2021-03-13 14:26:32,650,Offline Payments,Mangalore,480309fd-a0fc-4f47-93c6-aedae9de2112,"Nudes Squeeze Tube, Woody Squeeze Tube",3,0.0,50.0,Successful,700.0
2021-03-13 14:14:57,625,Offline Payments,Bangalore,8324947f-70c2-49ec-8a4e-bc969cf1f93d,"Ruby, Woody Sample",2,0.0,50.0,Successful,675.0
2021-03-13 11:24:15,230,Razorpay,Anora,fe2876c9-baed-4426-bd28-380551583bbd,Bubblegum Squeeze Tube,1,20.0,50.0,Successful,260.0
2021-12-03 13:43:14,250,Offline Payments,Nagpur,910e4b85-6c47-419e-87ed-d65c51c5f44b,Ruby Squeeze Tube,1,0.0,50.0,Successful,300.0
2021-12-03 13:40:25,250,Offline Payments,Delhi,ddec06f8-8e20-4c77-b16e-79e75e4d4c48,Bubblegum Squeeze Tube,1,0.0,50.0,Successful,300.0
2021-12-03 13:36:48,250,Razorpay,Mumbai,86103173-d45d-40ae-abd2-4a231f2e7a03,Lucid Squeeze Tube,1,0.0,50.0,Declined,300.0
2021-12-03 13:14:58,380,Razorpay,Kolkata,569be551-eef0-4aa5-854b-2d3b469d9040,Lip Mask,3,0.0,50.0,Successful,430.0
2021-11-03 13:34:20,500,Razorpay,Jaipur,fdd221c0-0ea4-4099-b757-2ea2a5d07aa8,Woody,1,0.0,50.0,Successful,550.0
2021-11-03 02:16:38,500,Offline Payments,Mallapally,40c4da31-bcee-4e8e-ac34-bd7315b0e9ba,Ruby,1,0.0,50.0,Successful,550.0
2021-11-03 02:13:00,500,Offline Payments,Mohali,d1c09d17-3efe-4fa7-8756-1c4fc4c1a377,Starlight,1,0.0,50.0,Successful,550.0
2021-10-03 23:49:43,250,Razorpay,Hyderabad,2625068c-d69a-4114-9d66-4f58d39d8aa7,Lucid Squeeze Tube,1,0.0,50.0,Successful,300.0
2021-10-03 22:34:04,250,Razorpay,Bilaspur,987c54fc-61f1-4edf-b43c-572749d2a6ab,Bubblegum Squeeze Tube,1,0.0,50.0,Successful,300.0
2021-10-03 09:34:06,375,Razorpay,Bhopal,2335c99c-3513-45f6-bf03-89e386ea95fb,"Ruby Sample, Woody Squeeze Tube",2,0.0,50.0,Successful,425.0
2021-10-03 05:08:53,475,Offline Payments,Noida,0250d236-5b84-4cb8-8b20-03f734f9e454,"24K rose, Ruby Sample",2,0.0,50.0,Successful,525.0
2021-10-03 05:04:59,200,Offline Payments,Bengaluru,ab2fd323-a293-4a7d-bee1-55afe82d5b7d,Crystal sample,1,0.0,50.0,Successful,250.0
2021-09-03 08:03:24,250,Offline Payments,Kolkata,6c69928a-6e5c-47fd-b661-68e942502250,Ruby Squeeze Tube,1,0.0,50.0,Successful,300.0
2021-09-03 07:27:13,858,Razorpay,Delhi,96dc5903-90e2-402c-a15e-6f9e2ae38b58,"Moonlight, Ruby Squeeze Tube, Golden Hour Squeeze Tube",3,42.0,50.0,Successful,866.0
2021-09-03 06:29:14,160,Razorpay,Nagpur,625b151a-c88a-474e-b3f9-d2d80a9fab45,Lip Mask,1,0.0,50.0,Successful,210.0
2021-09-03 05:28:58,1025,Razorpay,Mumbai,134b8e94-9d58-4b56-a0fd-e7b53cffacc6,"Baddie, Ruby, Golden Hour Sample",3,0.0,0.0,Successful,1025.0
2021-09-03 00:43:47,250,Razorpay,New Delhi,8071ce34-d20a-41a4-aefe-7ada4e332fd3,Woody Squeeze Tube,1,0.0,50.0,Successful,300.0
2021-08-03 14:15:00,650,Razorpay,Pune,f1ff02d1-6bb7-48c9-9566-c288e681d5b5,"Woody Squeeze Tube, Moonlight Squeeze Tube",3,0.0,50.0,Successful,700.0
2021-08-03 12:53:44,905,Offline Payments,Kolkata,9ed061d6-b825-4f62-912b-6e43b664bf09,"Golden Hour Squeeze Tube, Moonlight Squeeze Tube, Nudes Sample, Woody Sample, Ruby Sample, Starlight Sample",6,45.0,50.0,Successful,910.0
2021-08-03 12:47:02,478,Offline Payments,Jalpaiguri,d3f12157-505a-4e55-94db-a3918426cd96,Woody,1,22.0,50.0,Successful,506.0
2021-08-03 05:52:41,310,Offline Payments,Nagpur,b5f815af-094f-4226-bd61-932dbb5d8584,"Crystal sample, Lip Mask",2,0.0,50.0,Successful,360.0
2021-08-03 03:46:38,169,Razorpay,Pune,fddc3f81-8931-47fa-96fb-a980fd0d7fff,Bubblegum Sample,1,6.0,50.0,Successful,213.0
2021-08-03 03:27:56,620,Offline Payments,Delhi,3294e99a-8ca2-4a7c-8314-081005f1b005,"Moonlight Squeeze Tube, Lucid Squeeze Tube, Golden Hour Squeeze Tube",3,30.0,50.0,Successful,640.0
2021-08-03 02:29:50,478,Razorpay,New Delhi,22d78c0d-535b-4120-98df-ea76778ce951,"Two-sided love Sample, 24K rose",2,22.0,50.0,Successful,506.0
2021-08-03 02:03:30,478,Offline Payments,Panaji,6ba4bcea-0793-4e61-8705-e9d770da770a,"Magic Potion, Crystal sample",2,22.0,50.0,Successful,506.0
2021-07-03 13:38:22,450,Offline Payments,Gurgaon,cf151e03-5495-4910-bfac-c28565a2dccf,"Woody Squeeze Tube, Ruby Squeeze Tube",2,0.0,50.0,Successful,500.0
2021-07-03 13:34:13,1250,Offline Payments,Mangalore,185d9788-88d1-4ec5-a60f-3149bdcc640b,"Ruby, Nudes Squeeze Tube, Ruby Squeeze Tube, Lucid Squeeze Tube, Moonlight Squeeze Tube",5,0.0,0.0,Successful,1250.0
2021-07-03 07:44:21,1045,Offline Payments,Mangalore,9dd5090a-db39-4a3c-aa2b-8568e2e83604,"Lucid Squeeze Tube, Bitchy Peachy, Golden Hour Squeeze Tube, ECSTATIC",4,55.0,0.0,Successful,990.0
2021-06-03 12:22:08,325,Razorpay,greater noida,5e4e30fb-5774-4202-9a24-493b30c295da,"Moonlight Sample, Two-sided love Sample",2,0.0,50.0,Successful,375.0
2021-05-03 05:50:41,250,Offline Payments,delhi,c62f591e-7280-49c1-adcd-223865e4eb73,Nudes (Toffee tube),1,0.0,50.0,Successful,300.0
2021-04-03 21:24:16,250,Razorpay,Valod,92e4937b-c618-4887-b787-d65c8bc823fb,Nudes (Toffee tube),1,0.0,50.0,Declined,300.0
2021-03-03 13:08:06,250,Offline Payments,Nagpur,8ee70f3c-003c-4e84-9b31-4599bd09431e,Nudes (Toffee tube),1,0.0,50.0,Successful,300.0
2021-03-03 00:06:47,250,Offline Payments,Dimapur,f32185a7-a942-4391-9553-c018a978458c,Bubblegum (Toffee tube),1,0.0,50.0,Successful,300.0
2021-02-28 05:58:05,240,Offline Payments,Nagpur,e3d7cec7-003d-41c6-95dc-7cb36dd105de,"Jumbo Scrunchie Scrunchie Color:Reddish pink, Jumbo Scrunchie Scrunchie Color:Rose gold",2,10.0,50.0,Successful,280.0
2021-02-24 11:57:20,230,Offline Payments,Nagpur,9c66d64e-e080-4cb4-93e8-0092f0e9fc48,"Reddish pink, Dark brown, Baby Blue",3,0.0,50.0,Successful,280.0
2021-02-21 05:25:13,350,Offline Payments,Jalpaiguri,181e1013-4f3f-4124-96a3-2d8eedf19057,Ruby (Rectangular tube),1,0.0,50.0,Successful,400.0
2021-02-20 14:17:29,278,Offline Payments,Nagpur,b676cf0b-4dcc-4fc6-a4c8-b245e0463160,"Grey (satin), Lilac, Baby Pink",4,12.0,50.0,Successful,316.0
2021-02-20 09:37:01,170,Razorpay,New Delhi,676db486-ca96-44ae-81a5-3502e72c41a2,"White, Mint",2,0.0,50.0,Successful,220.0
2021-02-20 09:32:33,170,Razorpay,New Delhi,6217cd92-b47f-4f28-ba6a-2818dba4a1b2,"White, Mint",2,0.0,50.0,Declined,220.0
2021-02-19 00:22:35,240,Offline Payments,Sasaram,02f85d5b-9791-4de3-af83-59a33b9887c5,"Jumbo Scrunchie Scrunchie Color:Reddish pink, Jumbo Scrunchie Scrunchie Color:Baby Pink",2,10.0,50.0,Successful,280.0
2021-02-18 04:46:27,350,Offline Payments,Mumbai,b2e9584a-6fec-4253-a1ae-309fd13a5e51,Ruby (Rectangular tube),1,0.0,50.0,Successful,400.0
2021-02-18 00:37:29,1060,Offline Payments,Kilpauk,6e789a3a-50db-4e93-8a74-c69f9c6ab246,"Bubblegum (Toffee tube), Sky Blue, Gold, Rose Gold",8,0.0,0.0,Successful,1060.0
2021-02-17 01:20:16,520,Offline Payments,Chennai,a435bb4d-1215-4baf-af63-e614260372e5,"Bubblegum (Toffee tube), Sky Blue, Gold",3,0.0,50.0,Successful,570.0
2021-02-14 19:03:07,1030,Offline Payments,Madhurai,4831b749-d629-4b21-b17f-54ac2d4f9fb7,"Ruby (Rectangular tube), Lucid (toffee tube), Rose Gold, Peach, Sky Blue, White, Organza Bundle(holographic)",7,0.0,0.0,Successful,1030.0
2021-02-14 07:47:44,330,Offline Payments,Bangalore,015a8f35-8551-4b0f-b280-3fc3396d281e,Lucid (toffee tube),1,70.0,50.0,Successful,310.0
2021-02-14 00:07:01,550,Offline Payments,Nagpur,10195,"Navy Blue (Satin), White, Black, Olive, Cheetah Print, Wine red, Reddish pink, Wine",8,0.0,50.0,Successful,600.0
2021-02-13 23:53:17,290,Offline Payments,Bangalore,fe4cc828-3cd0-406a-bd4d-fd69117bbd91,Ruby (Rectangular tube),1,60.0,50.0,Successful,280.0
2021-12-02 03:01:35,570,Offline Payments,Chandrapur,4bad9ef5-1a57-4125-8d89-928ab4698f68,"Ruby (Rectangular tube), Lucid (toffee tube)",2,130.0,50.0,Successful,490.0
2021-11-02 09:59:14,330,Razorpay,Delhi,98693799-aa82-4bc2-94fe-b371f6b40ab0,Moonlight (Toffee tube),1,70.0,50.0,Successful,310.0
2021-10-02 14:22:45,330,Offline Payments,Delhi,25cf430d-ec2e-471b-9579-eb0be7a71dc3,Ruby (Toffee tube),1,70.0,50.0,Successful,310.0
2021-10-02 09:49:05,330,Offline Payments,Yavatmal,79b4949d-525a-4558-8b85-afeb1cebf6f3,Nudes (Toffee tube),1,70.0,50.0,Successful,310.0
2021-08-02 14:49:37,434,Offline Payments,Sangolda,db463745-defb-447f-857b-f4fc20bce9fc,"Sky Blue, Rose Gold, Olive, White, Black, Wine, Baby Pink, Dark brown",8,96.0,50.0,Successful,388.0
2021-08-02 06:41:51,390,Offline Payments,Noida,86240ecc-f214-4640-a508-4a4bfc708c44,"Nudes (Toffee tube), Metallic scurnchie (1)",2,85.0,50.0,Successful,355.0
2021-08-02 00:01:26,250,Offline Payments,Nagpur,a131228f-8fc1-4e27-afed-cf3fb50126a6,Dubai lights,1,0.0,50.0,Successful,300.0
